Location,县区,目标月份,省,市,县,观测点,经度,纬度,记录人,时间起,时间止,Species,IOC_14.1,English,旧学名,Order,Family,number,报告ID,dist_km
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,棕雨燕,Cypsiurus balasiensis,Asian Palm Swift,Cypsiurus balasiensis,APODIFORMES,Apodidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,棕雨燕,Cypsiurus balasiensis,Asian Palm Swift,Cypsiurus balasiensis,APODIFORMES,Apodidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,PASSERIFORMES,Timaliidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,PASSERIFORMES,Timaliidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,橙头地鸫,Geokichla citrina,Orange-headed Thrush,Geokichla citrina,PASSERIFORMES,Turdidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,橙头地鸫,Geokichla citrina,Orange-headed Thrush,Geokichla citrina,PASSERIFORMES,Turdidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,黄冠橙腹叶鹎,Chloropsis hardwickii,Orange-bellied Leafbird,Chloropsis lazulina,PASSERIFORMES,Chloropseidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,黄冠橙腹叶鹎,Chloropsis hardwickii,Orange-bellied Leafbird,Chloropsis lazulina,PASSERIFORMES,Chloropseidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,海南孔雀雉,Polyplectron katsumatae,Hainan Peacock-Pheasant,Polyplectron katsumatae,GALLIFORMES,Phasianidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,海南孔雀雉,Polyplectron katsumatae,Hainan Peacock-Pheasant,Polyplectron katsumatae,GALLIFORMES,Phasianidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,海南山鹧鸪,Arborophila ardens,Hainan Partridge,Arborophila ardens,GALLIFORMES,Phasianidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,海南山鹧鸪,Arborophila ardens,Hainan Partridge,Arborophila ardens,GALLIFORMES,Phasianidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,海南柳莺,Phylloscopus hainanus,Hainan Leaf Warbler,Phylloscopus hainanus,PASSERIFORMES,Phylloscopidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,海南蓝仙鹟,Cyornis hainanus,Hainan Blue Flycatcher,Cyornis hainanus,PASSERIFORMES,Muscicapidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,海南蓝仙鹟,Cyornis hainanus,Hainan Blue Flycatcher,Cyornis hainanus,PASSERIFORMES,Muscicapidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Alcippe hueti,PASSERIFORMES,Alcippeidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Alcippe hueti,PASSERIFORMES,Alcippeidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,淡紫䴓,Sitta solangiae,Yellow-billed Nuthatch,Sitta solangiae,PASSERIFORMES,Sittidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,淡紫䴓,Sitta solangiae,Yellow-billed Nuthatch,Sitta solangiae,PASSERIFORMES,Sittidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,灰头鸦雀,Paradoxornis gularis,Grey-headed Parrotbill,Psittiparus gularis,PASSERIFORMES,Paradoxornithidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,灰鹡鸰,Motacilla cinerea,Grey Wagtail,Motacilla cinerea,PASSERIFORMES,Motacillidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,灰鹡鸰,Motacilla cinerea,Grey Wagtail,Motacilla cinerea,PASSERIFORMES,Motacillidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,烟腹毛脚燕,Delichon dasypus,Asian House Martin,Delichon dasypus,PASSERIFORMES,Hirundinidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,烟腹毛脚燕,Delichon dasypus,Asian House Martin,Delichon dasypus,PASSERIFORMES,Hirundinidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白喉冠鹎,Alophoixus pallidus,Puff-throated Bulbul,Alophoixus pallidus,PASSERIFORMES,Pycnonotidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白喉扇尾鹟,Rhipidura albicollis,White-throated Fantail,Rhipidura albicollis,PASSERIFORMES,Rhipiduridae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白腰文鸟,Lonchura striata,White-rumped Munia,Lonchura striata,PASSERIFORMES,Estrildidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白腰鹊鸲,Copsychus malabaricus,White-rumped Shama,Copsychus malabaricus,PASSERIFORMES,Muscicapidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白腰鹊鸲,Copsychus malabaricus,White-rumped Shama,Copsychus malabaricus,PASSERIFORMES,Muscicapidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白冠燕尾,Enicurus leschenaulti,White-crowned Forktail,Enicurus leschenaulti,PASSERIFORMES,Muscicapidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白鹇,Lophura nycthemera,Silver Pheasant,Lophura nycthemera,GALLIFORMES,Phasianidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白鹇,Lophura nycthemera,Silver Pheasant,Lophura nycthemera,GALLIFORMES,Phasianidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,红喉姬鹟,Ficedula albicilla,Taiga Flycatcher,Ficedula albicilla,PASSERIFORMES,Muscicapidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,红喉姬鹟,Ficedula albicilla,Taiga Flycatcher,Ficedula albicilla,PASSERIFORMES,Muscicapidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,红头穗鹛,Cyanoderma ruficeps,Rufous-capped Babbler,Cyanoderma ruficeps,PASSERIFORMES,Timaliidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,红尾歌鸲,Larvivora sibilans,Rufous-tailed Robin,Larvivora sibilans,PASSERIFORMES,Muscicapidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,红尾歌鸲,Larvivora sibilans,Rufous-tailed Robin,Larvivora sibilans,PASSERIFORMES,Muscicapidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,红翅鵙鹛,Pteruthius aeralatus,White-browed Shrike-babbler,Pteruthius aeralatus,PASSERIFORMES,Vireonidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,红翅鵙鹛,Pteruthius aeralatus,White-browed Shrike-babbler,Pteruthius aeralatus,PASSERIFORMES,Vireonidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,纯色啄花鸟,Dicaeum minullum,Plain Flowerpecker,Dicaeum minullum,PASSERIFORMES,Dicaeidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,纯色啄花鸟,Dicaeum minullum,Plain Flowerpecker,Dicaeum minullum,PASSERIFORMES,Dicaeidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,纹胸鹪鹛,Napothera epilepidota,Eyebrowed Wren-Babbler,Napothera epilepidota,PASSERIFORMES,Pellorneidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,绿嘴地鹃,Phaenicophaeus tristis,Green-billed Malkoha,Phaenicophaeus tristis,CUCULIFORMES,Cuculidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,绿嘴地鹃,Phaenicophaeus tristis,Green-billed Malkoha,Phaenicophaeus tristis,CUCULIFORMES,Cuculidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Ixos mcclellandii,PASSERIFORMES,Pycnonotidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Ixos mcclellandii,PASSERIFORMES,Pycnonotidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,鸾凤和鸣,2024-01-23 08:12,2024-01-23 19:00,绿翅金鸠,Chalcophaps indica,Common Emerald Dove,Chalcophaps indica,COLUMBIFORMES,Columbidae,1,e34a6eee-d55f-4f47-8814-2099eb127648,0.041
Jianfengling,乐东黎族自治县,2024-01,海南省,,乐东黎族自治县,尖峰岭国家森林公园(尖峰镇),108.85674,18.74921,Lisiqi-bird,2024-01-23 08:12,2024-01-23 19:00,绿翅金鸠,Chalcophaps indica,Common Emerald Dove,Chalcophaps indica,COLUMBIFORMES,Columbidae,1,d3f10839-a9f7-46f5-8234-5ef5ea0d781d,0.041
